media,page_url,features,rating,rating_count,price
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_08.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000000049_09.jpg']",https://www.wickes.co.uk/Holkham-Anthracite-Grey-Vanity-Unit+Basin---855-x-590mm/p/236337,"['Manufactured with responsibly sourced timber from FSC Certified forests', 'Hygiene glazed basin to prevent bacteria build up', 'Pre-assembled for ease of fitting', 'Floor standing for easy DIY fitting', '2 door opening for maximum storage', 'Gloss frontals and sides', 'Soft close doors for quiet close', 'Includes 1 shelf', 'Complete Unit Dimensions: H 855 x W 595 x D 395mm', 'Waste and bottle trap need to be purchased separately']",4.2,53,140.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028496_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028496_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028496_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028496_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028496_04.jpg']",https://www.wickes.co.uk/Bamboo-3-Tier-Storage-Unit---800-x-410mm/p/253398,"['This product is responsibly sourced, with social and environmental considerations integrated into its supply chain', 'Made from a combination of Bamboo and sustainable timber', 'Bamboo is an eco-friendly, lightweight yet highly durable material', 'Helps create extra storage space in your bathroom, bedroom or utility room', 'Includes a removable divided section to organise smaller accessories', 'Includes fittings and instructions', 'Self assembly required', '2 year guarantee', 'If you would like to purchase other accessories within the Bamboo range, simply type ""Bamboo Furniture"" into the product search to view the entire range']",4.8,5,10.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028497_08.jpg']",https://www.wickes.co.uk/Bamboo-3-Tier-Shelving-Unit---600-x-200mm/p/253399,"['This product is responsibly sourced, with social and environmental considerations integrated into its supply chain', 'Made from a combination of Bamboo and sustainable timber', 'Bamboo is an eco-friendly, lightweight yet highly durable material', 'Helps create extra storage space in your bathroom, bedroom or utility room', 'Can be used as a freestanding or wall mountable 3 tier shelving unit', 'Includes fittings and instructions', 'Self assembly required', '2 year guarantee', 'If you would like to purchase other accessories within the Bamboo range, simply type ""Bamboo Furniture"" into the product search to view the entire range']",4.6,12,15.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028498_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028498_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028498_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028498_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028498_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028498_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028498_06.jpg']",https://www.wickes.co.uk/Bamboo-3-Tier-Corner-Shelving-Unit---710-x-250mm/p/253400,"['This product is responsibly sourced, with social and environmental considerations integrated into its supply chain', 'Made from a combination of Bamboo and sustainable timber', 'Bamboo is an eco-friendly, lightweight yet highly durable material', 'Helps create extra storage space in your bathroom, bedroom or utility room', 'Freestanding corner shelving unit', 'Includes fittings and instructions', 'Self assembly required', 'If you would like to purchase other accessories within the Bamboo range, simply type ""Bamboo Furniture"" into the product search to view the entire range']",5.0,4,16.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028505_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028505_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028505_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028505_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028505_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028505_05.jpg']",https://www.wickes.co.uk/Bamboo-5-Tier-Shelving-Unit---1500-x-400mm/p/253401,"['This product is responsibly sourced, with social and environmental considerations integrated into its supply chain', 'Made from a combination of Bamboo and sustainable timber', 'Bamboo is an eco-friendly, lightweight yet highly durable material', 'Helps create extra storage space in your bathroom, bedroom or utility room', 'Freestanding 5 tier shelving unit', 'Includes fittings and instructions', 'Self assembly required', '2 year guarantee', 'If you would like to purchase other accessories within the Bamboo range, simply type ""Bamboo Furniture"" into the product search to view the entire range']",3.6,5,32.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100205022_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100205022_01.jpg']",https://www.wickes.co.uk/Wickes-Mirang-Compact-Chrome-Basin-Mixer-Tap/p/161654,"['Suitable for 1 tap hole basins', 'Suitable for both high and low water pressure systems', 'Metal back nuts for a more secure fit', 'Ceramic disc valves for a longer life water tight seal', 'Single lever cartridge for ease of flow and temperature control', 'Includes tap connectors', 'Finish your look with your choice of waste available separately', 'If you would like to purchase other taps with the same style, simply type ""Mirang Taps"" into the product search to view the entire range', 'Fitting instructions are included', '5 year parts guarantee']",4.8,90,45.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028495_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028495_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028495_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028495_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000028495_04.jpg']",https://www.wickes.co.uk/Bamboo-Storage-Unit+3-Drawers---1665-x-350mm/p/253397,"['This product is responsibly sourced, with social and environmental considerations integrated into its supply chain', 'Made from a combination of Bamboo and sustainable timber', 'Bamboo is an eco-friendly, lightweight yet highly durable material', 'Helps create extra storage space in your bathroom, bedroom or utility room', 'Includes 3 drawers', 'Includes fittings and instructions', 'Self assembly required', '2 year guarantee', 'If you would like to purchase other accessories within the Bamboo range, simply type ""Bamboo Furniture"" into the product search to view the entire range']",4.6,5,45.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000029164_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000029164_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000029164_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000029164_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000029164_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000029164_05.jpg']",https://www.wickes.co.uk/Bamboo-Bathroom-Towel-Rail---1600-x-500mm/p/253402,"['This product is responsibly sourced, with social and environmental considerations integrated into its supply chain.', 'Made from a combination of bamboo and sustainable timber', 'Bamboo is an eco-friendly, lighweight yet highly durable material', 'Helps create extra storage space in your bathroom, bedroom or utility room', 'Includes 3 rails and 1 shelf', 'Versatile and lightweight unit which is easy to move around the home', 'Wide spacing between each rail for easier ventilation of towels or clothing', 'Includes fittings and instructions', '2 year guarantee', 'If you would like to purchase other accessories within the Bamboo range, simply type ""Bamboo"" into the product search to view the entire range']",4.0,9,16.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100205016_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100205016_01.jpg']",https://www.wickes.co.uk/Wickes-Mirang-Chrome-Lever-Basin-Mixer-Tap/p/161652,"['Suitable for 1 tap hole basins', 'Suitable for both high and low water pressure systems', 'Metal back nuts for a more secure fit', 'Ceramic disc valves for a longer life water tight seal', 'Single lever cartridge for ease of flow and temperature control', 'Includes tap connectors', 'Finish your look with your choice of waste available separately', 'If you would like to purchase other taps with the same style, simply type ""Mirang Taps"" into the product search to view the entire range', 'Fitting instructions are included', '5 year parts guarantee']",4.8,87,50.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1000411479_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1000411479_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1000411479_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1000411479_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1000411479_04.jpg']",https://www.wickes.co.uk/Croydex-Stretch-Bathroom-Shower-Hose---1-5m/p/190988,"['Fits most standard showerheads and showers', 'Durable stretch reinforced shower hose gives up to 40% extra length', '1.5 metre shower hose', '10 year manufacturer guarantee (see Croydex website for more details)']",4.7,32,16.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100010104_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100010104_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100010104_02.jpg']",https://www.wickes.co.uk/Triton-3-Function-Chrome-Shower-Head---230-x-84mm/p/147809,"['Compatible with most shower systems and shower hoses', '3 showering spray patterns', 'Easy to fit - simply screw on to the hose', 'Rub-clean nozzles for easier cleaning', 'Chrome finish']",4.7,23,19.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100659119_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100659119_01.jpg']",https://www.wickes.co.uk/Wickes-Mirang-Chrome-Tall-Basin-Tap/p/229418,"['Suitable for 1 tap hole basins', 'Suitable for both high and low water pressure systems', 'Single lever 35mm ceramic disc cartridge operation', 'Chrome finish', 'WRAS approved', '5 year guarantee']",5.0,3,60.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100203076_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100203076_01.jpg']",https://www.wickes.co.uk/Wickes-Supreme-Thermostatic-Mixer-Shower---Chrome/p/161421,"['Separate controls for water flow and temperature', 'Single mode fixed head with separate handset on height adjustable riser rail', 'Cold technology so bar controls remains cool during showering', 'Thermostatic mixer maintains constant temperature control with automatic shut off in the event of hot or cold water failure', 'Easy-clean shower handset and shower head', 'Telescopic riser tail extendable up to 130mm']",4.6,137,80.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100659118_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_1100659118_01.jpg']",https://www.wickes.co.uk/Wickes-Mirang-Chrome-Tall-Floorstanding-Tap/p/229417,"['Suitable for a floorstanding bath', 'Suitable for high pressure', 'Single lever 40mm ceramic disc cartridge operation', 'Chrome finish', 'WRAS approved', '5 year guarantee']",5.0,3,200.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_08.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_09.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_10.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_11.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_12.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_13.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000009346_14.jpg']",https://www.wickes.co.uk/Holkham-Easy-Clean-Rimless-Toilet-Pan-with-Soft-Close-Seat---Box-1-of-2/p/239576,"['Combined with SKU #239575 Holkham easy clean ceramic toilet toilet cistern, it provides a full rimless toilet which allows for easy cleaning as bacteria cannot hide underneath the toilet rim', 'Rimless toilet pans are proven to be 95% more hygenic than a standard toilet pan', 'Hygiene coated ceramic reduces the builld up of bacteria and limescale', 'Fully glazed internal outlet for a more hygenic toilet flush', 'No hidden channels on toilet pan which helps prevent the build up of bacteria', 'Top fixing and removable toilet seat', 'Soft close toilet seat', 'Stainless steel hinges on toilet seat', 'Toilet pan connector available to purchase separately (please search for sku #431577 Euroflo Flexible Long Pan Connector)']",4.6,77,90.0
